persentase_kehadiran,rata_rata_nilai,tren_nilai,jumlah_mapel_di_bawah_kkm,status_kip,jarak_rumah_km,jumlah_pelanggaran,pekerjaan_ortu,pendidikan_ortu,jumlah_saudara,putus_sekolah,sumber,id_siswa,nama,kelas,angkatan
55.2,85.3,1.4,0,0,0.5,2,3,3,4,0,StudentExpanded,STU19620,Ulya O,XII AKL 1,2021
100.0,96.3,2.4,0,0,1.5,1,3,4,3,0,StudentExpanded,STU19621,Vina O,X TKJ 1,2023
49.1,58.7,1.0,3,0,1.5,0,1,1,2,1,StudentExpanded,STU19622,Wahyu O,X TKJ 2,2023
73.9,66.7,-0.3,4,1,0.5,0,3,3,3,0,StudentExpanded,STU19623,Xena O,X RPL 1,2023
91.8,54.0,-3.6,1,1,0.5,2,3,3,3,1,StudentExpanded,STU19624,Yoga O,X RPL 2,2023
92.2,64.7,-0.9,4,0,4.0,2,3,3,3,1,StudentExpanded,STU19625,Zahra O,X AKL 1,2023
64.3,44.0,-2.3,1,0,0.5,2,2,2,1,1,StudentExpanded,STU19626,Agus O,XI TKJ 1,2022
83.7,72.0,5.3,3,0,5.0,0,2,2,3,0,StudentExpanded,STU19627,Bayu O,XI TKJ 2,2022
74.3,66.3,5.0,3,0,7.3,3,3,4,3,0,StudentExpanded,STU19628,Cahaya O,XI RPL 1,2022
99.1,82.0,4.3,0,0,0.5,2,3,4,3,0,StudentExpanded,STU19629,Dimas O,XI RPL 2,2022
81.5,63.3,-1.2,2,0,1.9,0,1,1,5,1,StudentExpanded,STU19630,Elin O,XI AKL 1,2022
72.6,61.7,-0.4,4,1,2.6,3,3,4,2,1,StudentExpanded,STU19631,Fadil O,XII TKJ 1,2021
89.2,67.3,-1.9,3,0,8.3,1,2,2,2,0,StudentExpanded,STU19632,Glen O,XII TKJ 2,2021
94.9,81.0,-3.6,0,0,0.7,2,3,4,3,0,StudentExpanded,STU19633,Hana O,XII RPL 1,2021
85.0,89.7,2.5,0,1,3.4,2,3,4,3,0,StudentExpanded,STU19634,Irfan O,XII RPL 2,2021
96.8,85.0,-2.2,0,0,4.6,2,2,2,3,0,StudentExpanded,STU19635,Jasmine O,XII AKL 1,2021
100.0,75.7,-0.8,0,0,11.6,0,3,3,2,0,StudentExpanded,STU19636,Koko O,X TKJ 1,2023
56.5,88.3,-1.1,0,1,3.9,4,3,3,1,0,StudentExpanded,STU19637,Lestari O,X TKJ 2,2023
100.0,86.7,5.7,0,1,5.1,1,3,3,3,0,StudentExpanded,STU19638,Mitra O,X RPL 1,2023
100.0,78.0,0.2,0,1,2.8,2,3,3,2,0,StudentExpanded,STU19639,Nopal O,X RPL 2,2023
93.1,81.7,2.6,0,0,2.8,1,3,3,3,0,StudentExpanded,STU19640,Olivia O,X AKL 1,2023
84.2,94.7,-1.1,0,0,3.0,1,3,3,4,0,StudentExpanded,STU19641,Prabu O,XI TKJ 1,2022
60.6,70.0,-2.0,4,1,0.5,6,2,2,1,0,StudentExpanded,STU19642,Raka O,XI TKJ 2,2022
83.2,63.0,1.2,1,0,0.7,1,3,3,2,1,StudentExpanded,STU19643,Sinta O,XI RPL 1,2022
74.2,51.0,3.1,3,0,3.1,2,2,2,1,1,StudentExpanded,STU19644,Taufik O,XI RPL 2,2022
63.5,72.0,-1.6,2,0,1.2,2,2,2,3,0,StudentExpanded,STU19645,Uci O,XI AKL 1,2022
73.1,65.0,2.0,1,0,1.7,1,3,3,3,0,StudentExpanded,STU19646,Vera O,XII TKJ 1,2021
82.1,63.7,-0.8,4,0,0.8,5,3,3,1,1,StudentExpanded,STU19647,Wulan O,XII TKJ 2,2021
91.6,87.7,-5.1,0,0,4.4,2,3,4,3,0,StudentExpanded,STU19648,Yanto O,XII RPL 1,2021
70.3,78.3,-2.4,0,0,1.0,1,3,4,2,0,StudentExpanded,STU19649,Zaki O,XII RPL 2,2021
44.6,51.3,-0.1,4,1,4.9,3,1,1,3,1,StudentExpanded,STU19650,Aldi O,XII AKL 1,2021
78.3,60.7,0.7,3,0,2.5,0,2,2,2,1,StudentExpanded,STU19651,Bening O,X TKJ 1,2023
73.2,85.0,1.8,0,0,9.0,1,1,1,2,0,StudentExpanded,STU19652,Cakra O,X TKJ 2,2023
80.1,83.3,4.5,0,0,2.4,2,3,3,1,0,StudentExpanded,STU19653,Darma O,X RPL 1,2023
55.6,81.3,0.0,0,0,0.5,2,3,3,3,0,StudentExpanded,STU19654,Elang O,X RPL 2,2023
79.9,73.7,-4.3,3,0,4.8,6,1,1,1,0,StudentExpanded,STU19655,Fitri O,X AKL 1,2023
87.6,60.0,0.6,1,1,2.1,2,3,3,3,1,StudentExpanded,STU19656,Gilang O,XI TKJ 1,2022
75.9,62.7,-1.3,2,1,0.7,2,3,4,2,1,StudentExpanded,STU19657,Haris O,XI TKJ 2,2022
83.5,60.0,-3.2,2,0,10.6,2,2,2,0,1,StudentExpanded,STU19658,Ika O,XI RPL 1,2022
82.3,83.7,0.2,0,0,0.6,1,3,3,4,0,StudentExpanded,STU19659,Janur O,XI RPL 2,2022
51.4,54.7,2.1,1,1,1.4,0,3,3,3,1,StudentExpanded,STU19660,Kamil O,XI AKL 1,2022
87.4,81.0,1.8,0,0,1.1,1,1,1,1,0,StudentExpanded,STU19661,Lira O,XII TKJ 1,2021
76.0,89.0,-2.6,0,0,0.6,5,3,4,2,0,StudentExpanded,STU19662,Melda O,XII TKJ 2,2021
67.7,87.7,3.6,0,0,2.7,0,3,4,4,0,StudentExpanded,STU19663,Naim O,XII RPL 1,2021
99.2,95.3,1.7,0,0,0.5,2,3,3,1,0,StudentExpanded,STU19664,Omar2 O,XII RPL 2,2021
89.6,77.7,4.9,0,0,5.3,2,3,4,1,0,StudentExpanded,STU19665,Pertiwi O,XII AKL 1,2021
78.0,86.0,6.2,0,0,3.6,5,3,3,0,0,StudentExpanded,STU19666,Rafi O,X TKJ 1,2023
81.9,71.0,1.8,1,0,0.8,1,3,3,1,0,StudentExpanded,STU19667,Salsa O,X TKJ 2,2023
84.3,59.7,3.6,4,0,5.3,3,1,1,2,1,StudentExpanded,STU19668,Titis O,X RPL 1,2023
56.4,59.3,1.6,3,0,6.8,3,1,1,1,1,StudentExpanded,STU19669,Umam O,X RPL 2,2023
63.5,53.0,-4.6,1,1,11.0,3,3,4,1,1,StudentExpanded,STU19670,Vino O,X AKL 1,2023
69.9,81.3,-7.0,0,0,2.4,2,1,1,0,0,StudentExpanded,STU19671,Winda O,XI TKJ 1,2022
90.6,65.7,-1.7,3,0,1.9,3,3,3,2,0,StudentExpanded,STU19672,Yudha O,XI TKJ 2,2022
100.0,73.3,1.2,1,0,2.7,0,3,4,2,0,StudentExpanded,STU19673,Zara O,XI RPL 1,2022
94.7,79.0,-4.5,0,0,0.5,0,3,3,2,0,StudentExpanded,STU19674,Arya O,XI RPL 2,2022
84.2,62.3,-0.0,1,0,3.0,4,2,2,3,1,StudentExpanded,STU19675,Bella O,XI AKL 1,2022
64.3,48.3,2.4,2,0,7.4,0,2,2,3,1,StudentExpanded,STU19676,Candra O,XII TKJ 1,2021
92.6,57.7,-4.7,4,1,1.4,3,3,3,1,1,StudentExpanded,STU19677,Danu O,XII TKJ 2,2021
79.3,73.7,3.0,1,0,5.2,2,3,4,2,0,StudentExpanded,STU19678,Ervina O,XII RPL 1,2021
69.5,73.3,0.8,2,0,5.6,9,2,2,2,0,StudentExpanded,STU19679,Faris O,XII RPL 2,2021
93.8,65.0,-0.0,1,1,1.9,3,3,3,2,0,StudentExpanded,STU19680,Gina O,XII AKL 1,2021
100.0,64.0,-3.8,2,0,12.0,0,1,1,3,1,StudentExpanded,STU19681,Huda O,X TKJ 1,2023
95.9,74.0,2.1,4,0,1.7,4,2,2,7,0,StudentExpanded,STU19682,Irvan O,X TKJ 2,2023
100.0,68.0,0.5,1,1,0.5,2,2,2,4,0,StudentExpanded,STU19683,Joko2 O,X RPL 1,2023
71.2,62.7,-6.4,1,1,4.1,2,2,2,3,1,StudentExpanded,STU19684,Kartini O,X RPL 2,2023
78.1,75.7,0.7,0,0,8.1,3,3,4,1,0,StudentExpanded,STU19685,Lestari2 O,X AKL 1,2023
76.2,97.0,-2.9,0,0,2.8,3,2,2,2,0,StudentExpanded,STU19686,Manuel O,XI TKJ 1,2022
67.3,53.0,-2.1,3,0,8.0,4,3,3,2,1,StudentExpanded,STU19687,Nisa O,XI TKJ 2,2022
100.0,58.0,0.3,4,1,10.1,2,1,1,5,1,StudentExpanded,STU19688,Oscar O,XI RPL 1,2022
69.9,82.7,1.4,0,0,3.6,0,3,3,2,0,StudentExpanded,STU19689,Putri2 O,XI RPL 2,2022
70.0,41.0,3.2,2,0,0.5,2,1,1,0,1,StudentExpanded,STU19690,Rahma O,XI AKL 1,2022
100.0,67.3,-2.6,4,0,4.7,2,2,2,0,0,StudentExpanded,STU19691,Adi O,XII TKJ 1,2021
89.1,66.3,0.1,2,1,3.4,1,1,1,3,0,StudentExpanded,STU19692,Budi2 O,XII TKJ 2,2021
71.4,83.0,-5.6,0,0,5.2,3,1,1,3,0,StudentExpanded,STU19693,Citra2 O,XII RPL 1,2021
82.6,69.0,1.2,3,0,9.3,2,2,2,2,0,StudentExpanded,STU19694,Dewi2 O,XII RPL 2,2021
56.9,62.0,-1.2,3,1,8.0,1,3,3,1,1,StudentExpanded,STU19695,Eka2 O,XII AKL 1,2021
82.6,78.0,1.6,0,0,1.3,2,1,1,4,0,StudentExpanded,STU19696,Fajar2 O,X TKJ 1,2023
84.2,65.0,-0.6,2,1,5.1,2,3,4,1,0,StudentExpanded,STU19697,Gita2 O,X TKJ 2,2023
88.7,83.0,-1.6,0,1,5.2,1,2,2,2,0,StudentExpanded,STU19698,Hadi2 O,X RPL 1,2023
100.0,58.7,-0.8,1,0,3.1,3,1,1,0,1,StudentExpanded,STU19699,Indah2 O,X RPL 2,2023
93.0,59.3,-6.6,1,1,4.3,0,3,3,1,1,StudentExpanded,STU19700,Joko3 O,X AKL 1,2023
67.0,73.0,2.2,1,1,5.7,0,3,3,1,0,StudentExpanded,STU19701,Andi P,XI TKJ 1,2022
79.5,39.3,2.4,1,0,4.6,3,2,2,2,1,StudentExpanded,STU19702,Budi P,XI TKJ 2,2022
80.9,59.3,2.5,1,1,3.7,2,3,3,1,1,StudentExpanded,STU19703,Citra P,XI RPL 1,2022
100.0,91.3,-0.3,0,0,2.6,0,3,3,2,0,StudentExpanded,STU19704,Dewi P,XI RPL 2,2022
80.2,84.0,3.4,0,0,8.0,1,3,3,1,0,StudentExpanded,STU19705,Eka P,XI AKL 1,2022
83.8,59.3,-2.1,4,0,2.9,3,3,3,1,1,StudentExpanded,STU19706,Fajar P,XII TKJ 1,2021
86.9,64.7,-3.0,3,0,0.6,3,3,4,4,1,StudentExpanded,STU19707,Gita P,XII TKJ 2,2021
69.8,79.0,2.1,0,0,1.1,1,3,3,2,0,StudentExpanded,STU19708,Hadi P,XII RPL 1,2021
64.8,88.3,-1.7,0,0,4.8,0,2,2,2,0,StudentExpanded,STU19709,Indah P,XII RPL 2,2021
80.9,71.7,4.9,3,1,3.7,0,3,3,2,0,StudentExpanded,STU19710,Joko P,XII AKL 1,2021
95.1,75.7,3.5,0,1,9.0,2,3,3,5,0,StudentExpanded,STU19711,Kartika P,X TKJ 1,2023
62.8,62.3,0.1,4,1,2.0,3,1,1,2,1,StudentExpanded,STU19712,Lukman P,X TKJ 2,2023
84.2,78.7,-3.6,0,0,11.8,2,1,1,3,0,StudentExpanded,STU19713,Maya P,X RPL 1,2023
73.6,68.0,-2.1,1,0,1.2,2,3,3,3,0,StudentExpanded,STU19714,Nanda P,X RPL 2,2023
49.7,43.7,-0.6,1,0,1.2,3,2,2,2,1,StudentExpanded,STU19715,Omar P,X AKL 1,2023
91.6,90.3,7.9,0,0,1.5,2,2,2,1,0,StudentExpanded,STU19716,Putri P,XI TKJ 1,2022
91.5,77.0,0.7,0,0,12.0,3,1,1,5,0,StudentExpanded,STU19717,Rizky P,XI TKJ 2,2022
94.7,73.3,2.1,3,0,1.3,1,3,3,3,0,StudentExpanded,STU19718,Sari P,XI RPL 1,2022
93.3,57.7,-2.5,3,0,4.9,3,3,3,3,1,StudentExpanded,STU19719,Tono P,XI RPL 2,2022
82.6,70.7,0.3,2,1,7.2,1,3,4,1,0,StudentExpanded,STU19720,Ulya P,XI AKL 1,2022
88.5,62.7,-2.3,2,0,1.4,2,3,4,0,1,StudentExpanded,STU19721,Vina P,XII TKJ 1,2021
83.7,54.3,-1.7,2,1,0.5,0,2,2,0,1,StudentExpanded,STU19722,Wahyu P,XII TKJ 2,2021
45.7,71.3,-5.4,1,0,9.3,3,3,4,2,0,StudentExpanded,STU19723,Xena P,XII RPL 1,2021
55.5,40.0,0.9,1,1,1.4,2,3,3,2,1,StudentExpanded,STU19724,Yoga P,XII RPL 2,2021
71.4,62.3,2.2,2,1,0.9,6,1,1,3,1,StudentExpanded,STU19725,Zahra P,XII AKL 1,2021
87.7,84.3,-4.4,0,0,1.5,3,2,2,2,0,StudentExpanded,STU19726,Agus P,X TKJ 1,2023
82.9,44.7,-3.6,1,1,6.1,1,2,2,0,1,StudentExpanded,STU19727,Bayu P,X TKJ 2,2023
93.5,68.7,-4.4,1,0,3.7,1,3,4,2,0,StudentExpanded,STU19728,Cahaya P,X RPL 1,2023
95.3,75.7,0.0,0,0,6.0,3,2,2,0,0,StudentExpanded,STU19729,Dimas P,X RPL 2,2023
85.6,64.0,-0.2,2,1,3.1,3,3,3,2,1,StudentExpanded,STU19730,Elin P,X AKL 1,2023
90.8,67.3,2.6,4,0,2.3,3,3,3,4,0,StudentExpanded,STU19731,Fadil P,XI TKJ 1,2022
100.0,67.0,-3.5,2,0,4.1,0,2,2,1,0,StudentExpanded,STU19732,Glen P,XI TKJ 2,2022
91.6,77.3,-1.1,0,1,1.7,0,3,3,3,0,StudentExpanded,STU19733,Hana P,XI RPL 1,2022
84.4,74.3,-2.3,4,0,24.5,2,3,4,4,0,StudentExpanded,STU19734,Irfan P,XI RPL 2,2022
87.8,54.7,2.0,4,1,25.0,4,3,3,0,1,StudentExpanded,STU19735,Jasmine P,XI AKL 1,2022
95.7,67.3,-0.1,2,0,0.5,1,1,1,5,0,StudentExpanded,STU19736,Koko P,XII TKJ 1,2021
100.0,68.0,-1.7,3,0,7.9,4,2,2,2,0,StudentExpanded,STU19737,Lestari P,XII TKJ 2,2021
65.7,60.7,-2.4,2,0,7.1,1,3,3,2,1,StudentExpanded,STU19738,Mitra P,XII RPL 1,2021
58.0,63.0,1.1,1,0,2.2,0,2,2,0,1,StudentExpanded,STU19739,Nopal P,XII RPL 2,2021
91.0,89.3,3.3,0,0,6.3,0,1,1,0,0,StudentExpanded,STU19740,Olivia P,XII AKL 1,2021
61.3,64.7,1.0,2,0,3.6,0,1,1,2,1,StudentExpanded,STU19741,Prabu P,X TKJ 1,2023
77.8,57.7,-1.0,2,0,0.9,0,1,1,1,1,StudentExpanded,STU19742,Raka P,X TKJ 2,2023
100.0,65.7,-4.2,3,0,3.3,0,3,4,1,0,StudentExpanded,STU19743,Sinta P,X RPL 1,2023
83.3,66.0,3.9,1,1,1.8,2,3,3,2,0,StudentExpanded,STU19744,Taufik P,X RPL 2,2023
81.9,58.3,-0.0,1,1,0.5,3,2,2,1,1,StudentExpanded,STU19745,Uci P,X AKL 1,2023
74.5,52.7,2.2,1,1,3.3,2,2,2,1,1,StudentExpanded,STU19746,Vera P,XI TKJ 1,2022
100.0,80.3,2.2,0,0,2.3,3,1,1,1,0,StudentExpanded,STU19747,Wulan P,XI TKJ 2,2022
94.0,88.3,3.0,0,0,1.2,1,3,3,4,0,StudentExpanded,STU19748,Yanto P,XI RPL 1,2022
75.6,63.0,4.6,2,0,6.8,3,2,2,0,1,StudentExpanded,STU19749,Zaki P,XI RPL 2,2022
100.0,50.3,-6.9,3,1,0.6,1,2,2,2,1,StudentExpanded,STU19750,Aldi P,XI AKL 1,2022
91.4,93.3,0.5,0,0,3.5,0,3,3,1,0,StudentExpanded,STU19751,Bening P,XII TKJ 1,2021
79.1,76.7,3.5,0,0,3.4,1,3,3,3,0,StudentExpanded,STU19752,Cakra P,XII TKJ 2,2021
52.8,70.7,0.1,2,0,2.1,1,3,4,1,0,StudentExpanded,STU19753,Darma P,XII RPL 1,2021
89.7,88.0,0.8,0,0,0.5,1,3,3,0,0,StudentExpanded,STU19754,Elang P,XII RPL 2,2021
72.8,47.7,0.1,2,1,2.0,2,3,3,0,1,StudentExpanded,STU19755,Fitri P,XII AKL 1,2021
81.1,79.3,-0.6,0,0,8.7,3,3,3,5,0,StudentExpanded,STU19756,Gilang P,X TKJ 1,2023
81.4,85.0,-3.4,0,0,2.3,0,1,1,2,0,StudentExpanded,STU19757,Haris P,X TKJ 2,2023
57.0,72.3,-1.6,4,0,0.9,2,1,1,3,0,StudentExpanded,STU19758,Ika P,X RPL 1,2023
100.0,71.3,-3.5,3,0,0.5,3,3,3,2,0,StudentExpanded,STU19759,Janur P,X RPL 2,2023
72.8,66.0,1.7,4,1,13.2,2,3,3,3,0,StudentExpanded,STU19760,Kamil P,X AKL 1,2023
90.2,51.0,1.5,4,1,5.6,1,2,2,4,1,StudentExpanded,STU19761,Lira P,XI TKJ 1,2022
76.0,46.7,-0.2,1,1,0.5,1,3,4,2,1,StudentExpanded,STU19762,Melda P,XI TKJ 2,2022
43.7,74.0,-7.1,4,0,0.6,2,3,3,3,0,StudentExpanded,STU19763,Naim P,XI RPL 1,2022
79.2,57.3,-1.1,4,1,25.0,0,3,4,0,1,StudentExpanded,STU19764,Omar2 P,XI RPL 2,2022
83.4,58.0,-3.5,2,0,11.4,2,3,3,3,1,StudentExpanded,STU19765,Pertiwi P,XI AKL 1,2022
77.0,75.7,-3.2,0,1,1.5,4,2,2,1,0,StudentExpanded,STU19766,Rafi P,XII TKJ 1,2021
100.0,72.0,0.7,4,1,3.4,3,3,3,3,0,StudentExpanded,STU19767,Salsa P,XII TKJ 2,2021
100.0,52.7,2.7,3,1,0.6,3,1,1,1,1,StudentExpanded,STU19768,Titis P,XII RPL 1,2021
91.3,85.0,4.0,0,0,5.8,3,3,3,3,0,StudentExpanded,STU19769,Umam P,XII RPL 2,2021
88.2,59.3,1.0,4,1,10.0,2,1,1,5,1,StudentExpanded,STU19770,Vino P,XII AKL 1,2021
67.9,76.0,4.3,0,0,0.5,4,2,2,1,0,StudentExpanded,STU19771,Winda P,X TKJ 1,2023
65.1,62.0,-3.9,4,0,15.0,3,3,3,4,1,StudentExpanded,STU19772,Yudha P,X TKJ 2,2023
78.1,89.7,-2.6,0,0,16.4,0,3,3,1,0,StudentExpanded,STU19773,Zara P,X RPL 1,2023
100.0,75.0,-0.3,0,0,4.4,1,2,2,1,0,StudentExpanded,STU19774,Arya P,X RPL 2,2023
69.3,37.7,1.9,3,1,4.0,2,3,3,1,1,StudentExpanded,STU19775,Bella P,X AKL 1,2023
100.0,85.3,1.5,0,0,2.3,1,3,3,2,0,StudentExpanded,STU19776,Candra P,XI TKJ 1,2022
77.2,90.3,2.3,0,0,4.1,2,3,4,3,0,StudentExpanded,STU19777,Danu P,XI TKJ 2,2022
71.2,78.0,0.5,0,0,1.5,2,3,3,3,0,StudentExpanded,STU19778,Ervina P,XI RPL 1,2022
79.4,84.7,0.2,0,0,0.5,2,3,3,2,0,StudentExpanded,STU19779,Faris P,XI RPL 2,2022
79.3,86.0,4.9,0,1,6.9,1,3,3,1,0,StudentExpanded,STU19780,Gina P,XI AKL 1,2022
72.6,67.3,1.4,3,0,8.2,3,1,1,1,0,StudentExpanded,STU19781,Huda P,XII TKJ 1,2021
100.0,65.7,0.4,4,0,11.0,2,3,4,2,0,StudentExpanded,STU19782,Irvan P,XII TKJ 2,2021
82.7,67.3,0.2,2,0,1.9,0,3,4,1,0,StudentExpanded,STU19783,Joko2 P,XII RPL 1,2021
86.1,95.3,-2.3,0,0,1.7,2,1,1,2,0,StudentExpanded,STU19784,Kartini P,XII RPL 2,2021
86.8,82.0,2.2,0,0,0.5,3,2,2,3,0,StudentExpanded,STU19785,Lestari2 P,XII AKL 1,2021
100.0,85.0,-3.4,0,0,9.6,1,2,2,2,0,StudentExpanded,STU19786,Manuel P,X TKJ 1,2023
81.7,56.7,-5.4,1,1,2.1,1,3,3,2,1,StudentExpanded,STU19787,Nisa P,X TKJ 2,2023
90.6,80.3,5.3,0,0,0.5,1,3,3,4,0,StudentExpanded,STU19788,Oscar P,X RPL 1,2023
97.3,60.0,4.4,4,0,9.7,3,1,1,1,1,StudentExpanded,STU19789,Putri2 P,X RPL 2,2023
64.0,50.3,1.3,3,1,1.0,1,3,3,1,1,StudentExpanded,STU19790,Rahma P,X AKL 1,2023
72.2,73.7,1.1,3,0,2.0,3,3,3,0,0,StudentExpanded,STU19791,Adi P,XI TKJ 1,2022
86.4,74.0,-0.7,4,1,3.4,2,3,4,2,0,StudentExpanded,STU19792,Budi2 P,XI TKJ 2,2022
71.7,61.3,-1.3,1,1,3.2,2,3,3,2,1,StudentExpanded,STU19793,Citra2 P,XI RPL 1,2022
82.3,78.7,-5.5,0,0,3.4,4,1,1,2,0,StudentExpanded,STU19794,Dewi2 P,XI RPL 2,2022
68.8,76.7,-3.2,0,0,0.6,3,1,1,2,0,StudentExpanded,STU19795,Eka2 P,XI AKL 1,2022
69.0,59.7,-2.8,4,1,1.0,0,3,3,2,1,StudentExpanded,STU19796,Fajar2 P,XII TKJ 1,2021
99.7,65.0,0.2,1,1,2.5,3,3,4,2,0,StudentExpanded,STU19797,Gita2 P,XII TKJ 2,2021
80.6,80.7,5.2,0,0,1.4,1,2,2,1,0,StudentExpanded,STU19798,Hadi2 P,XII RPL 1,2021
78.1,74.7,-4.6,1,0,1.3,2,3,3,4,0,StudentExpanded,STU19799,Indah2 P,XII RPL 2,2021
71.7,70.7,1.8,2,1,1.9,1,3,4,2,0,StudentExpanded,STU19800,Joko3 P,XII AKL 1,2021
64.3,37.7,2.1,1,1,0.5,4,3,3,1,1,StudentExpanded,STU19801,Andi Q,X TKJ 1,2023
72.1,88.3,-5.0,0,0,1.2,3,3,4,3,0,StudentExpanded,STU19802,Budi Q,X TKJ 2,2023
65.6,75.0,-4.3,0,0,5.4,1,3,3,2,0,StudentExpanded,STU19803,Citra Q,X RPL 1,2023
74.6,75.7,0.7,0,0,0.9,3,3,3,0,0,StudentExpanded,STU19804,Dewi Q,X RPL 2,2023
84.1,79.0,0.9,0,0,3.5,1,3,4,1,0,StudentExpanded,STU19805,Eka Q,X AKL 1,2023
98.5,94.3,3.7,0,0,3.8,2,3,4,1,0,StudentExpanded,STU19806,Fajar Q,XI TKJ 1,2022
83.3,72.7,1.4,1,0,2.2,1,2,2,4,0,StudentExpanded,STU19807,Gita Q,XI TKJ 2,2022
66.4,57.7,-3.6,1,1,2.9,1,3,3,2,1,StudentExpanded,STU19808,Hadi Q,XI RPL 1,2022
75.2,66.7,0.0,2,1,1.9,0,3,3,1,0,StudentExpanded,STU19809,Indah Q,XI RPL 2,2022
75.0,70.0,-2.2,1,0,1.2,2,3,3,2,0,StudentExpanded,STU19810,Joko Q,XI AKL 1,2022
75.5,77.3,-6.2,0,0,8.4,0,3,3,2,0,StudentExpanded,STU19811,Kartika Q,XII TKJ 1,2021
83.5,95.7,2.2,0,0,1.0,3,3,3,4,0,StudentExpanded,STU19812,Lukman Q,XII TKJ 2,2021
97.9,73.0,1.8,3,0,4.2,3,3,3,2,0,StudentExpanded,STU19813,Maya Q,XII RPL 1,2021
87.2,35.3,-0.5,1,1,1.8,1,1,1,3,1,StudentExpanded,STU19814,Nanda Q,XII RPL 2,2021
100.0,80.7,5.1,0,0,2.6,4,3,3,2,0,StudentExpanded,STU19815,Omar Q,XII AKL 1,2021
65.9,46.3,-3.8,1,0,19.8,1,2,2,1,1,StudentExpanded,STU19816,Putri Q,X TKJ 1,2023
67.0,69.0,3.0,1,1,5.3,1,3,4,0,0,StudentExpanded,STU19817,Rizky Q,X TKJ 2,2023
78.5,70.0,-2.2,2,0,0.5,1,3,3,1,0,StudentExpanded,STU19818,Sari Q,X RPL 1,2023
100.0,66.7,1.4,3,0,4.0,3,3,3,0,0,StudentExpanded,STU19819,Tono Q,X RPL 2,2023
49.5,55.3,2.9,1,1,10.5,7,1,1,4,1,StudentExpanded,STU19820,Ulya Q,X AKL 1,2023
86.2,72.7,-2.5,2,0,2.6,2,3,3,2,0,StudentExpanded,STU19821,Vina Q,XI TKJ 1,2022
81.7,84.0,-1.8,0,0,3.5,5,1,1,2,0,StudentExpanded,STU19822,Wahyu Q,XI TKJ 2,2022
95.4,80.0,1.1,0,0,4.8,4,1,1,3,0,StudentExpanded,STU19823,Xena Q,XI RPL 1,2022
93.3,85.0,-3.1,0,1,0.5,1,3,3,5,0,StudentExpanded,STU19824,Yoga Q,XI RPL 2,2022
92.2,64.7,1.9,3,1,23.4,2,3,4,1,1,StudentExpanded,STU19825,Zahra Q,XI AKL 1,2022
90.0,63.0,0.2,3,1,4.0,1,2,2,2,1,StudentExpanded,STU19826,Agus Q,XII TKJ 1,2021
100.0,68.3,1.1,2,0,2.8,1,3,4,2,0,StudentExpanded,STU19827,Bayu Q,XII TKJ 2,2021
100.0,77.3,-2.2,0,0,11.0,4,1,1,3,0,StudentExpanded,STU19828,Cahaya Q,XII RPL 1,2021
92.8,52.0,-2.4,3,0,2.4,3,2,2,0,1,StudentExpanded,STU19829,Dimas Q,XII RPL 2,2021
74.6,59.3,-4.2,1,0,2.3,0,3,3,2,1,StudentExpanded,STU19830,Elin Q,XII AKL 1,2021
77.5,65.7,0.8,4,0,2.3,1,2,2,1,0,StudentExpanded,STU19831,Fadil Q,X TKJ 1,2023
99.0,59.0,-3.6,1,0,3.2,4,1,1,3,1,StudentExpanded,STU19832,Glen Q,X TKJ 2,2023
100.0,93.0,-1.0,0,0,25.0,0,3,3,3,0,StudentExpanded,STU19833,Hana Q,X RPL 1,2023
72.4,75.7,2.3,0,0,6.8,3,2,2,3,0,StudentExpanded,STU19834,Irfan Q,X RPL 2,2023
52.7,63.7,5.6,1,0,15.0,5,2,2,5,1,StudentExpanded,STU19835,Jasmine Q,X AKL 1,2023
59.3,83.7,1.0,0,0,9.7,2,1,1,0,0,StudentExpanded,STU19836,Koko Q,XI TKJ 1,2022
100.0,64.0,0.3,1,1,2.5,2,1,1,1,1,StudentExpanded,STU19837,Lestari Q,XI TKJ 2,2022
100.0,52.3,-4.0,1,1,5.5,0,2,2,4,1,StudentExpanded,STU19838,Mitra Q,XI RPL 1,2022
85.9,78.0,-1.4,0,0,17.9,0,2,2,2,0,StudentExpanded,STU19839,Nopal Q,XI RPL 2,2022
85.3,52.0,-1.3,3,0,0.5,0,3,4,2,1,StudentExpanded,STU19840,Olivia Q,XI AKL 1,2022
100.0,59.3,1.2,1,1,3.1,2,3,3,3,1,StudentExpanded,STU19841,Prabu Q,XII TKJ 1,2021
100.0,86.3,-1.0,0,0,0.9,2,2,2,3,0,StudentExpanded,STU19842,Raka Q,XII TKJ 2,2021
96.4,81.0,6.2,0,0,7.7,4,3,3,3,0,StudentExpanded,STU19843,Sinta Q,XII RPL 1,2021
79.2,47.7,1.5,3,1,3.0,2,3,3,0,1,StudentExpanded,STU19844,Taufik Q,XII RPL 2,2021
72.6,45.7,2.2,1,1,1.1,1,3,3,5,1,StudentExpanded,STU19845,Uci Q,XII AKL 1,2021
75.1,46.7,1.5,4,1,2.3,1,3,4,1,1,StudentExpanded,STU19846,Vera Q,X TKJ 1,2023
71.0,63.0,-3.0,2,1,0.5,3,2,2,4,1,StudentExpanded,STU19847,Wulan Q,X TKJ 2,2023
92.8,65.3,-1.7,1,0,4.7,2,3,3,1,0,StudentExpanded,STU19848,Yanto Q,X RPL 1,2023
